"Nome do Hotel","Estrelas","Morada","Cidade","Pais","Latitude","Longitude","Notas"
"Hotel Eva","4.5 estrelas","59 Via Abruzzo","Alba Adriatica","Italy","42.8225632","13.9317592",""
"Hotel Tassoni","4 estrelas","28 Lungomare Guglielmo Marconi","Alba Adriatica","Italy","42.835482","13.9317566",""
"Meripol Hotel","4.5 estrelas","290 Lungomare Guglielmo Marconi","Alba Adriatica","Italy","42.8207002","13.9358461",""
"Hotel Joli","4.5 estrelas","1 Via Olimpica","Alba Adriatica","Italy","42.8317268","13.9324217",""
"Residenza Le Terrazze","5 estrelas","170 Lungomare Guglielmo Marconi","Alba Adriatica","Italy","42.8276765","13.9340948",""
"Hotel La Pergola","4.5 estrelas","","Alba Adriatica","Italy","42.8248585","13.9333652",""
"Hotel Antares","4 estrelas","258 Lungomare Guglielmo Marconi","Alba Adriatica","Italy","42.8224156","13.9355996",""
"Hotel President","4 estrelas","","Alba Adriatica","Italy","42.9148109","13.902045",""
"Residence El Chico","4.5 estrelas","44 Lungomare Guglielmo Marconi","Alba Adriatica","Italy","42.8341702","13.9318063",""
"Hotel Adria","4 estrelas","17 Via Firenze","Alba Adriatica","Italy","42.8326771","13.9308421",""
"Radisson Blu Resort And Spa - Gran Canaria Mogan","4.5 estrelas","35 Avenida Los Marrero","Mogan","Spain","27.8260216","-15.7581018",""
"Radisson Blu Resort, Gran Canaria","4.5 estrelas","35 Avenida Los Marrero","Mogan","Spain","27.8260216","-15.7581018",""
"Idyll Suites","5 estrelas","","Mogan","Spain","27.8004232","-15.7329639",""
"Paradise Costa Taurito","3.5 estrelas","","Mogan","Spain","27.8176508","-15.7505416",""
"Arguineguin Park By Servatur","4 estrelas","55 Avenida Aly","Mogan","Spain","27.7690141","-15.6846608",""
"Hotel Riviera Vista","4 estrelas","","Mogan","Spain","27.7992135","-15.7297953",""
"Apartamentos CuraSol","4 estrelas","","Mogan","Spain","27.7531336","-15.5732211",""
"Apartamentos Rocamar","4 estrelas","","Mogan","Spain","27.7619276","-15.5628763",""
"Miramare Hotel & Spa","4.5 estrelas","","Gabicce Mare","Italy","43.9669192","12.7569232",""
"Napoleon Hotel","4 estrelas","118 Viale Fiume","Gabicce Mare","Italy","43.9169707","12.9129734",""
"Hotel Sans Souci","4.5 estrelas","","Gabicce Mare","Italy","44.0421334","12.6071274",""
"Hotel Alexander","4.5 estrelas","16 Via Gran Bretagna","Gabicce Mare","Italy","43.9688792","12.7242904",""
"Hotel Atlantic & Spa","4.5 estrelas","","Gabicce Mare","Italy","43.9184632","12.911073",""
"Hotel Promenade Gabicce Mare","4.5 estrelas","115 Viale Trieste","Gabicce Mare","Italy","43.9098809","12.9230453",""
"Hotel Alba","4.5 estrelas","49 Viale Trieste","Gabicce Mare","Italy","43.9082175","12.9252469",""
"Hotel Nord Est","4.5 estrelas","60 Via Giosuè Carducci","Gabicce Mare","Italy","43.9682286","12.7320789",""
"Hotel Lido","4.5 estrelas","6 Via Armando Diaz","Gabicce Mare","Italy","43.9675185","12.754672",""
"Hotel Plaza","4.5 estrelas","149 Via Giosuè Carducci","Gabicce Mare","Italy","43.9690424","12.726726",""
"Verde Luna","4.5 estrelas","","Marina di Pietrasanta","Italy","43.9319595","10.203085",""
"Hotel Villa Marzia","4 estrelas","5 Via Filippo Corridoni","Marina di Pietrasanta","Italy","43.9384316","10.1942696",""
"Hotel Suisse","4.5 estrelas","197 Via Versilia","Marina di Pietrasanta","Italy","43.9211319","10.2057946",""
"Hotel Nuova Sabrina","4.5 estrelas","","Marina di Pietrasanta","Italy","43.9295097","10.199439",""
"Savoy Hotel","4.5 estrelas","1 Via Italia","Marina di Pietrasanta","Italy","43.9123888","10.2119357",""
"Hotel La Bitta - Pietrasanta","4.5 estrelas","","Marina di Pietrasanta","Italy","43.9368466","10.1929939",""
"Hotel Joseph","3.5 estrelas","","Marina di Pietrasanta","Italy","43.9199518","10.2058031",""
"Hotel Fabricia","4 estrelas","","Portoferraio","Italy","42.7961574","10.3529691",""
"Hotel Danila","4 estrelas","","Portoferraio","Italy","42.805076","10.2705759",""
"Baia Bianca Suites","5 estrelas","","Portoferraio","Italy","42.8016165","10.2687787",""
"Hotel Viticcio","4 estrelas","","Portoferraio","Italy","42.8178268","10.2756968",""
"Hotel Hermitage -- Portoferraio","4.5 estrelas","","Portoferraio","Italy","42.798835","10.266466",""
"Hotel Biodola","4.5 estrelas","","Portoferraio","Italy","42.8010255","10.2693601",""
"Acquaviva Park Hotel","4.5 estrelas","","Portoferraio","Italy","42.8161966","10.2881215",""
"Hotel Scoglio Bianco","4 estrelas","","Portoferraio","Italy","42.816146","10.2741111",""
"Hotel Villa Ombrosa","3.5 estrelas","","Portoferraio","Italy","42.8166581","10.3219135",""
"Abalone Gotel","4.5 estrelas","6 Ulica braće Car","Dramalj","Croatia","45.1912236","14.6694512",""
"Apartments Azur","5 estrelas","","Dramalj","Croatia","45.2270073","14.6193264",""
"Doolin Inn","5 estrelas","","Doolin","Ireland","53.0126005","-9.3837516",""
"Cois Na Habhann B&B","5 estrelas","","Doolin","Ireland","53.0155798","-9.3778564",""
"Twin Peaks B&B","5 estrelas","","Doolin","Ireland","53.0145002","-9.3867079",""
"Doolin View B&B","5 estrelas","","Doolin","Ireland","53.01961","-9.379134",""
"Hotel Doolin","4.5 estrelas","","Doolin","Ireland","53.0163657","-9.3765809",""
"Cahermaclanchy House B&B","5 estrelas","","Doolin","Ireland","53.0354182","-9.3599892",""
"Dunroman House","5 estrelas","","Doolin","Ireland","53.0155978","-9.378927",""
"Churchfield B & B","4.5 estrelas","","Doolin","Ireland","53.0198941","-9.3711946",""
"Glasha Meadows B&B","4.5 estrelas","","Doolin","Ireland","53.0337792","-9.3617115",""
"Atlantic View Bed & Breakfast","4.5 estrelas","","Doolin","Ireland","52.9567369","-9.4195695",""
"Atlantic Sunset B&B","4.5 estrelas","","Doolin","Ireland","53.008256","-9.3534521",""
"Seascape Bed & Breakfast","4.5 estrelas","","Doolin","Ireland","53.0204138","-9.3736393",""
"The Lodge, Doolin","4.5 estrelas","","Doolin","Ireland","53.0136909","-9.3808434",""
"Aparthotel Schindlhaus","3.5 estrelas","","Soll","Austria","47.5029105","12.1932998",""
"Aparthotel Bergland","5 estrelas","6 Stampfanger","Soll","Austria","47.5004307","12.1967897",""
"Apartments Herold","5 estrelas","","Soll","Austria","47.5033617","12.1918268",""
"Hotel Feichter","4.5 estrelas","20 Dorfbichl","Soll","Austria","47.5058246","12.1910127",""
"Ferienhotel Fuchs","4 estrelas","36 Pirchmoos","Soll","Austria","47.5045347","12.1853921",""
"Hotel Greil","4.5 estrelas","26 Pirchmoos","Soll","Austria","47.504825","12.1858338",""
"Alpenschloessl Hotel","4 estrelas","15 Reit","Soll","Austria","47.5002442","12.1643925",""
"Hotel Alpenpanorama","4 estrelas","18 Sonnbichl","Soll","Austria","47.50873","12.1950037",""
"Gasthof Oberstegen","4.5 estrelas","44 Stockach","Soll","Austria","47.5215391","12.1918672",""
"Alpengasthof Gruberhof","4.5 estrelas","22 Bromberg","Soll","Austria","47.4882928","12.2173592",""
"Apartments Grbin","5 estrelas","842 žrnovska banja","Lumbarda","Croatia","42.959086","17.1066886",""
"Apartments Veselka","4.5 estrelas","","Lumbarda","Croatia","42.927861","17.1581758",""
"Apartments Grk","4.5 estrelas","842 žrnovska banja","Lumbarda","Croatia","42.959086","17.1066886",""
"Apartments Zeljka","4 estrelas","","Lumbarda","Croatia","42.927861","17.1581758",""
"DAS EDELWEISS Salzburg Mountain Resort","5 estrelas","65 Unterbergstraße","Grossarl","Austria","47.2426613","13.1950324",""
"Hotel Kristall","5 estrelas","12 Unterbergstraße","Grossarl","Austria","47.2489442","13.1958154",""
"Hotel Dorfer","5 estrelas","","Grossarl","Austria","47.2849689","13.2206434",""
"Hotel Alte Post","4.5 estrelas","4 Marktplatz","Grossarl","Austria","47.2374221","13.2010706",""
"Atelier Garni Astei","5 estrelas","1 Dorfstraße","Grossarl","Austria","47.2367654","13.2007",""
"Vitalhotel Tauernhof","4.5 estrelas","55 Unterbergstraße","Grossarl","Austria","47.2443732","13.1969037",""
"Feriendorf Holzlebn","5 estrelas","1 Unterbergstraße","Grossarl","Austria","47.2518334","13.1966286",""
"Hotel Auhof","4.5 estrelas","70 Unterbergstraße","Grossarl","Austria","47.2419938","13.1954766",""
"Hotel Lammwirt","5 estrelas","26 Ellmau","Grossarl","Austria","47.2358409","13.2319032",""
"Hubertushof","4.5 estrelas","18 Marktstraße","Grossarl","Austria","47.2402033","13.2005068",""
"Johanneshof","4.5 estrelas","","Grossarl","Austria","47.2482138","13.1949559",""
"Hotel Gratz Grossarl","4.5 estrelas","62 Unterbergstraße","Grossarl","Austria","47.2436262","13.1958306",""
"Aparthotel Kathrin","4 estrelas","70 Marktstraße","Grossarl","Austria","47.2421519","13.1995925",""
"Athina Studios","4.5 estrelas","","Nidri","Greece","38.7496166","20.7231307",""
"Iris Hotel Apartments","5 estrelas","","Nidri","Greece","38.698628","20.7068975",""
"Athos Hotel","4 estrelas","","Nidri","Greece","38.7031773","20.7081322",""
"Aggelos Appartments","4.5 estrelas","","Nidri","Greece","38.7035266","20.7067956",""
"Armonia Hotel","4 estrelas","","Nidri","Greece","38.7014243","20.7073249",""
"Interhotel Sandanski","4 estrelas","","Sandanski","Bulgaria","41.5680763","23.282729",""
"Pirin Park Hotel","4 estrelas","","Sandanski","Bulgaria","41.5824994","23.2888489",""
"Hotel Balevurov","3.5 estrelas","14 Mara Buneva Str","Sandanski","Bulgaria","41.5663194","23.2800183",""
"Panorama Hotel Sandanski","3.5 estrelas","13 Христо Смирненски","Sandanski","Bulgaria","41.5646017","23.2816762",""
"Spa Hotel Sveti Nikola","3 estrelas","1 Македония","Sandanski","Bulgaria","41.5616864","23.2783359",""
"Park Hotel Sandanski","4 estrelas","13 Христо Смирненски","Sandanski","Bulgaria","41.5646017","23.2816762",""
"Centre Algarve","5 estrelas","Sitio da Fornalha","Olhao","Portugal","37.0787888","-7.7970233",""
"Quinta Pereiro","5 estrelas","","Olhao","Portugal","37.1227166","-7.8012865",""
"Vila Monte Farm House","4.5 estrelas","","Olhao","Portugal","37.0983514","-7.7923255",""
"Real Marina Hotel & Spa","4.5 estrelas","","Olhao","Portugal","37.0240648","-7.8471687",""
"Hotel Cidade De Olhao","4.5 estrelas","Rua General Humberto Delgado","Olhao","Portugal","37.0288406","-7.8413609",""
"AH Villas","3.5 estrelas","","Olhao","Portugal","37.0737943","-7.8389407",""
"Moinho das Mares","5 estrelas","164 Rua da Liberdade","Olhao","Portugal","37.0585987","-7.7483791",""
"Roaz de Bandeira House","4.5 estrelas","LT 2 Avenida Doutor Francisco Sá Carneiro","Olhao","Portugal","37.0314559","-7.8395191",""
"Stork Hostel","4.5 estrelas","23 Rua da Soledade","Olhao","Portugal","37.0255988","-7.8412674",""
"Casa Mama Mia","5 estrelas","110Z Sitio de Murtais","Olhao","Portugal","37.0743498","-7.7874802",""
"Dellas Boutique Hotel","5 estrelas","","Kalambaka","Greece","39.709338","21.6166643",""
"Theatro Hotel Odysseon","4.5 estrelas","","Kalambaka","Greece","39.7083033","21.6186723",""
"San Giorgio Villa","4.5 estrelas","","Kalambaka","Greece","39.7187275","21.6212203",""
"Alsos House","4.5 estrelas","","Kalambaka","Greece","39.710267","21.6300309",""
"Hotel Meteoritis","4 estrelas","","Kalambaka","Greece","39.7174604","21.6169793",""
"Zozas Rooms","4.5 estrelas","","Kalambaka","Greece","39.7136478","21.6155349",""
"Guesthouse Papastathis","4.5 estrelas","kastrakiu - Meteoron Kastraki, 42200","Kalambaka","Greece","39.7213219","21.6216195",""
"Meteora Central Hostel","5 estrelas","86 Τρικάλων","Kalambaka","Greece","39.7047208","21.6274853",""
"Oikia Guesthouse","5 estrelas","45 Patriarchou Dimitriou","Kalambaka","Greece","39.7076804","21.6180311",""
"Occidental Fuengirola","4.5 estrelas","43 Calle Miguel Márquez","Fuengirola","Spain","36.5323345","-4.6251231",""
"Higueron Hotel Malaga, Curio Collection by Hilton","4 estrelas","48 Avenida del Higuerón","Fuengirola","Spain","36.5800831","-4.5954309",""
"Angela Hotel","4 estrelas","2 Calle Jaén","Fuengirola","Spain","36.5493889","-4.6158786",""
"Hotel Ilunion Fuengirola","4 estrelas","87 Paseo Marítimo Rey de España","Fuengirola","Spain","36.5536419","-4.6132035",""
"Hotel IPV Palace & Spa","4.5 estrelas","","Fuengirola","Spain","36.5214253","-4.6293559",""
"Globales Gardenia","4 estrelas","2 Avenida de Carvajal","Fuengirola","Spain","36.5646146","-4.6009906",""
"Hotel Monarque Torreblanca","3.5 estrelas","Calle Torreblanca del Sol","Fuengirola","Spain","36.564667","-4.6059629",""
"Hotel El Puerto by Pierre & Vacances","3.5 estrelas","","Fuengirola","Spain","36.5393548","-4.6207282",""
"Hotel Casa Consistorial","4.5 estrelas","1 Plaza Reyes Católicos","Fuengirola","Spain","36.538489","-4.6257613",""
"The Beaumont Hexham, Hotel","5 estrelas","Beaumont Street","Hexham","United Kingdom (UK)","54.9701246","-2.1031654",""
"The County Hotel","4.5 estrelas","","Hexham","United Kingdom (UK)","54.8655764","-1.9347907",""
"Slaley Hall","4 estrelas","","Hexham","United Kingdom (UK)","54.8960068","-2.0171998",""
"Old Repeater Station","4.5 estrelas","","Hexham","United Kingdom (UK)","55.0248848","-2.2889504",""
"Novotel Clermont Ferrand","4 estrelas","","Clermont-Ferrand","France","45.7865107","3.1425436",""
"Hotel Clermont Estaing","4 estrelas","","Clermont-Ferrand","France","45.7884723","3.1136929",""
"Hotel Le Lion","4.5 estrelas","","Clermont-Ferrand","France","45.7768387","3.0814391",""
"Hotel Beaulieu","3.5 estrelas","","Clermont-Ferrand","France","45.773903","3.0929328",""
"Holiday Inn Clermont Ferrand","4 estrelas","","Clermont-Ferrand","France","45.7703973","3.0864998",""
"Artyster Clermont-Ferrand","4.5 estrelas","","Clermont-Ferrand","France","45.7803992","3.0813296",""
"Amalienhof","4.5 estrelas","","Weimar","Germany","50.9766456","11.3272331",""
"Dorint Am Goethepark Weimar","4.5 estrelas","1 Beethovenplatz","Weimar","Germany","50.97667","11.3293015",""
"Das Kleine Hotel","4.5 estrelas","18 Jahnstraße","Weimar","Germany","50.978531","11.3149256",""
"a&o Weimar","4 estrelas","27c Buttelstedter Straße","Weimar","Germany","50.9976124","11.3319645",""
"Labyrinth Hostel Weimar","4.5 estrelas","6a Goetheplatz","Weimar","Germany","50.9817168","11.3248076",""
"Leonardo Hotel Weimar","4 estrelas","25 Belvederer Allee","Weimar","Germany","50.9673923","11.33591",""
"Familienhotel Weimar","4.5 estrelas","","Weimar","Germany","50.9775843","11.329597",""
"Hotel Elephant","4 estrelas","18-19 Markt","Weimar","Germany","50.9790053","11.3300616",""
"Grande Albergo Giancarlo","4.5 estrelas","1 Puschkinstraße","Weimar","Germany","50.9785306","11.3294645",""
"Hotel Hollerbusch","5 estrelas","22b Humboldtstraße","Weimar","Germany","50.9748844","11.3233758",""
"stattHotel Weimar","4 estrelas","19 Amalienstraße","Weimar","Germany","50.974527","11.3273624",""
"Hotel Pension am Goethehaus","4 estrelas","13 Frauentorstraße","Weimar","Germany","50.978178","11.3292458",""
"Hotel Schwartze","4 estrelas","","Weimar","Germany","50.9499681","11.2986207",""
"Pension Villa Gisela","5 estrelas","","Weimar","Germany","50.9715196","11.3202953",""
"B&B Hotel Weimar","4 estrelas","23b Rießnerstraße","Weimar","Germany","50.9931566","11.3262114",""
"Auberge de la Maison","5 estrelas","16a Via Passerin D' Entreves","Courmayeur","Italy","45.8147204","6.9619191",""
"Gran Baita Hotel & Wellness Resort","5 estrelas","2 Strada Larzey - Entreves","Courmayeur","Italy","45.7984488","6.9685928",""
"Hotel Crampon","4.5 estrelas","8 Strada della Villette","Courmayeur","Italy","45.7925416","6.9702466",""
"Hotel Berthod","4.5 estrelas","11 Via/Rue Mario Puchoz","Courmayeur","Italy","45.7901223","6.9726411",""
"Maison La Saxe","5 estrelas","22 Via Cardinale Berthod","Courmayeur","Italy","45.8009893","6.9702176",""
"Hotel Croux","4.5 estrelas","8 Via Croux","Courmayeur","Italy","45.7920014","6.9708837",""
"Hotel Walser","4.5 estrelas","8a Strada della Margherita","Courmayeur","Italy","45.7896241","6.9705838",""
"Hotel Astoria","4.5 estrelas","23 Strada la Palud","Courmayeur","Italy","45.8183338","6.9640676",""
"Hotel Edelweiss","4.5 estrelas","","Courmayeur","Italy","45.7631244","6.9888324",""
"Locanda La Brenva","4.5 estrelas","14 Scorciatoia Raccourci della Palud","Courmayeur","Italy","45.8161738","6.9611371",""
"Grand Hotel Royal e Golf","4 estrelas","87 Via Roma","Courmayeur","Italy","45.7890258","6.9727528",""
"Grand Hotel Courmayeur Mont Blanc","4.5 estrelas","1 Strada Grand Ru","Courmayeur","Italy","45.7962052","6.9726353",""
"Hotel Bouton d'Or","5 estrelas","10 Strada Statale 26 dir della Valle d'Aosta","Courmayeur","Italy","45.7923726","6.9699623",""
"Hotel Dei Camosci","4.5 estrelas","7 Strada Larzey - Entreves","Courmayeur","Italy","45.8011614","6.9679886",""
"Hotel Funivia","4.5 estrelas","2 Via San Bernardo","Courmayeur","Italy","45.8187745","6.9648243",""
"Hotel Aigle","4.5 estrelas","5 Strada La Palud","Courmayeur","Italy","45.8141506","6.9635792",""
"Hotel Chalet Plan Gorret","4.5 estrelas","","Courmayeur","Italy","45.7925503","6.9762743",""
"Quinta do Espirito Santo","4.5 estrelas","36 Rua Dr. Teotónio Machado Pires","Terceira","Portugal","38.6746938","-27.2926835",""
"Angra Central Hotel","5 estrelas","","Terceira","Portugal","38.6559509","-27.2238128",""
"Casa de Hospedes Isaias","4.5 estrelas","35 Rua Ciprião De Figueiredo","Terceira","Portugal","38.6536214","-27.2152186",""
"Quinta do Martelo","4 estrelas","","Terceira","Portugal","38.6562956","-27.2847521",""
"Angra Marina Hotel","3 estrelas","Rua do Faleiro","Terceira","Portugal","38.6528976","-27.2151893",""
"Terceira Mar Hotel","4 estrelas","1 Portoes de Sao Pedro","Terceira","Portugal","38.6564825","-27.231587",""
"Hotel do Caracol","4 estrelas","1 Estrada Regional","Terceira","Portugal","38.6563363","-27.2364337",""
"Hotel Cruzeiro","4.5 estrelas","1 Rua Nova","Terceira","Portugal","38.6567902","-27.2160171",""
"Quinta Das Merces","4.5 estrelas","Caminho de Baixo","Terceira","Portugal","38.6570978","-27.2524468",""
"Hotel Praia Marina","4.5 estrelas","","Terceira","Portugal","38.731906","-27.0588571",""
"Hotel Zenite","4 estrelas","","Terceira","Portugal","38.6549993","-27.2198766",""
"Hotel Varandas do Atlantico","4 estrelas","","Terceira","Portugal","38.731321","-27.0594424",""
"Smile","5 estrelas","","Simeiz","Crimea","44.4995583","34.1982587",""
"Likya Adrasan Otel","4.5 estrelas","","Adrasan","Turkey","36.3147536","30.4614734",""
"Papirus Hotel","4.5 estrelas","","Adrasan","Turkey","36.3092198","30.4594035",""
"Duran Pension","4 estrelas","","Adrasan","Turkey","36.3103383","30.4638753",""
"Adrasan Shambala Hotel","5 estrelas","","Adrasan","Turkey","36.2985904","30.4666764",""
"Adrasan River Hotel","4.5 estrelas","","Adrasan","Turkey","36.3122761","30.4629",""
"Adrasan Deniz Hotel","4 estrelas","","Adrasan","Turkey","36.3102231","30.459645",""
"Yonca Butik Hotel","4.5 estrelas","","Adrasan","Turkey","36.2973027","30.4647996",""
"Veldzes Nams","4 estrelas","83 Saules iela","Ventspils","Latvia","57.3834348","21.5548565",""
